,hi-en,hi,len-hi,len-hi-en
2730,lutan,लूटन,4,5
2731,patak,पटक,3,5
2732,karam,करम,3,5
2733,khone,खोने,4,5
2734,ikale,इकले,4,5
2735,payal,पायल,4,5
2736,khili,खिल्लि,6,5
2737,nadan,नादान,5,5
2738,lunga,लूंगा,5,5
2739,yarab,यारब,4,5
2740,chume,चूमे,4,5
2741,payen,पायें,5,5
2742,phans,फंस,3,5
2743,juman,जुम्मन,6,5
2744,miyan,मियाँ,5,5
2745,bazar,बाज़ार,5,5
2746,agara,आगरा,4,5
2747,budha,बुड्ढा,6,5
2748,bhara,भरा,3,5
2749,kalai,कलाई,4,5
2750,nasha,नशा,3,5
2751,beche,बेचे,4,5
2752,dunga,दूंगा,5,5
2753,chipa,छिपा,4,5
2754,idhar,इधर,3,5
2755,udhar,उधर,3,5
2756,ujale,उजाले,5,5
2757,khush,खुश,3,5
2758,thode,थोड़े,4,5
2759,chakh,चख,2,5
2760,bujhi,बुझी,4,5
2761,chidi,छिड़ी,4,5
2762,bekar,बेकार,5,5
2763,raton,रातों,5,5
2764,manon,मानों,5,5
2765,akeli,अकेली,5,5
2766,bhulo,भूलो,4,5
2767,adami,आदमी,4,5
2768,murat,मूरत,4,5
2769,dhale,ढले,3,5
2770,bhigi,भीगी,4,5
2771,barud,बारूद,5,5
2772,jisas,जीसस,4,5
2773,hazir,हाज़िर,5,5
2774,nagar,नगर,3,5
2775,ujadi,उजड़ी,4,5
2776,megha,मेघा,4,5
2777,irade,इरादे,5,5
2778,hansi,हँसी,4,5
2779,juthi,जूठी,4,5
2780,mitha,मीठा,4,5
2781,bitha,बिठा,4,5
2782,namak,नमक,3,5
2783,bhala,भला,3,5
2784,akela,अकेला,5,5
2785,javab,जवाब,4,5
2786,haiya,हैया,4,5
2787,yahan,यहाँ,4,5
2788,paven,पावें,5,5
2789,juthe,जूठे,4,5
2790,lagae,लगाए,4,5
2791,nigah,निगाह,5,5
2792,angur,अंगूर,5,5
2793,ghane,घने,3,5
2794,nache,नाचे,4,5
2795,kanak,कनक,3,5
2796,lagan,लगन,3,5
2797,dhari,धरी,3,5
2798,aungi,आऊँगी,5,5
2799,bajao,बजाओ,4,5
2800,radha,राधा,4,5
2801,utani,उतनी,4,5
2802,jhulo,झूलो,4,5
2803,kanha,कान्हा,6,5
2804,wahan,वहाँ,4,5
2805,chuta,छूटा,4,5
2806,davat,दावत,4,5
2807,ainon,आईनों,5,5
2808,hilor,हिलोर,5,5
2809,apaka,आपका,4,5
2810,kolon,कोलों,5,5
2811,behal,बेहाल,5,5
2812,ayega,आयेगा,5,5
2813,bhage,भागे,4,5
2814,dipak,दीपक,4,5
2815,chabi,छबि,3,5
2816,madir,मदिर,4,5
2817,sakal,सकल,3,5
2818,gagan,गगन,3,5
2819,insan,इन्सान,6,5
2820,chita,चिता,4,5
2821,sihar,सिहर,4,5
2822,bahan,बहन,3,5
2823,nutan,नूतन,4,5
2824,javan,जवान,4,5
2825,pulak,पुलक,4,5
2826,premi,प्रेमी,6,5
2827,mridu,मृदु,4,5
2828,kushi,ख़ुशी,4,5
2829,socha,सोचा,4,5
2830,karen,करें,4,5
2831,vipul,विपुल,5,5
2832,isaka,इसका,4,5
2833,mukam,मुकाम,5,5
2834,juban,जुबां,5,5
2835,jigar,जिगर,4,5
2836,harit,हरित,4,5
2837,gamon,ग़मों,4,5
2838,nikal,निकल,4,5
2839,kizan,ख़िज़ाँ,5,5
2840,isako,इसको,4,5
2841,smita,स्मित,5,5
2842,khaye,खाये,4,5
2843,hiron,हीरों,5,5
2844,azama,आज़मा,4,5
2845,saral,सरल,3,5
2846,thoda,थोड़ा,4,5
2847,chahi,चाही,4,5
2848,khule,खुले,4,5
2849,karar,करार,4,5
2850,tayab,तय्यब,5,5
2851,apake,आपके,4,5
2852,bekas,बेकस,4,5
2853,khade,खड़े,3,5
2854,ankit,अंकित,5,5
2855,lutai,लुटाई,5,5
2856,apase,आपसे,4,5
2857,ghata,घटा,3,5
2858,itani,इतनी,4,5
2859,muthi,मुट्ठी,6,5
2860,lilah,लिल्लाह,7,5
2861,tufan,तूफ़ान,5,5
2862,sathi,साथी,4,5
2863,sajan,सजन,3,5
2864,ghume,घूमे,4,5
2865,manun,मानूँ,5,5
2866,kabon,ख़ाबों,5,5
2867,sajal,सजल,3,5
2868,gunah,गुनाह,5,5
2869,kintu,किन्तु,6,5
2870,bheja,भेजा,4,5
2871,bhade,भाड़े,4,5
2872,lidar,लीडर,4,5
2873,nicha,नीचा,4,5
2874,surat,सूरत,4,5
2875,gangu,गँगू,4,5
2876,jaise,जैसे,4,5
2877,janmi,जन्मी,5,5
2878,sahab,साहब,4,5
2879,vivah,विवाह,5,5
2880,savan,सावन,4,5
2881,lamhe,लम्हे,5,5
2882,yugon,युगों,5,5
2883,kahin,कहीं,4,5
2884,bamon,बमों,4,5
2885,mayur,मयूर,4,5
2886,ghuma,घुमा,4,5
2887,rakha,रक्खा,5,5
2888,chara,चरा,3,5
2889,bholi,भोली,4,5
2890,inaka,इनका,4,5
2891,chuda,छुड़ा,4,5
2892,pankh,पँख,3,5
2893,kithe,कित्थे,6,5
2894,ilahi,इलाही,5,5
2895,gaman,ग़मां,4,5
2896,chodo,छोड़ो,4,5
2897,ratan,रातां,5,5
2898,aitam,ऐटम,3,5
2899,banae,बनाए,4,5
2900,salam,सलाम,4,5
2901,usaka,उसका,4,5
2902,pench,पेंच,4,5
2903,machi,मची,3,5
2904,kahate,कहते,4,6
2905,sahibe,सहिबे,5,6
2906,nibhae,निभाए,5,6
2907,jisane,जिसने,5,6
2908,jagaen,जगाएं,5,6
2909,ishara,इशारा,5,6
2910,divana,दीवाना,6,6
2911,samajh,समझ,3,6
2912,karane,करने,4,6
2913,mulzim,मुल्ज़िम,7,6
2914,ghayal,घायल,4,6
2915,jangal,जंगल,4,6
2916,rangin,रन्गीन,6,6
2917,bhatak,भटक,3,6
2918,ulajhe,उलझे,4,6
2919,jhatak,झटक,3,6
2920,vipada,विपदा,5,6
2921,gairon,ग़ैरों,5,6
2922,madava,मदावा,5,6
2923,nazara,नज़ारा,5,6
2924,bijali,बिजली,5,6
2925,hamare,हमारे,5,6
2926,sunibe,सुनिबे,6,6
2927,kahibe,कहिबे,5,6
2928,afatab,आफ़ताब,5,6
2929,rukana,रुकना,5,6
2930,purana,पुराना,6,6
2931,karana,करना,4,6
2932,dharam,धरम,3,6
2933,lakhon,लाखों,5,6
2934,sarake,सरके,4,6
2935,badale,बदले,4,6
2936,jaungi,जाऊँगी,6,6
2937,rishta,रिश्ता,6,6
2938,milega,मिलेगा,6,6
2939,tumhin,तुम्हीं,7,6
2940,rahana,रहना,4,6
2941,rajake,रजके,4,6
2942,tumhen,तुम्हें,7,6
2943,taklif,तक्लीफ़,6,6
2944,tanhai,तन्हाई,6,6
2945,marata,मरता,4,6
2946,milaye,मिलाये,6,6
2947,sthayi,स्थायी,6,6
2948,papihe,पपीहे,5,6
2949,kubari,ख़ूबरी,5,6
2950,tumako,तुमको,5,6
2951,bhayen,भायें,5,6
2952,purani,पुरानी,6,6
2953,guzare,गुज़रे,5,6
2954,kajare,कजरे,4,6
2955,sijdon,सिज्दोन,7,6
2956,zalima,ज़ालिमा,6,6
2957,tohari,तोहरी,5,6
2958,sitare,सितारे,6,6
2959,hamane,हमने,4,6
2960,angdai,अंग्ड़ाई,7,6
2961,baithe,बैठे,4,6
2962,fasale,फ़ासले,5,6
2963,bulaun,बुलाऊँ,6,6
2964,hamase,हमसे,4,6
2965,tutake,टूटके,5,6
2966,nayana,नयना,4,6
2967,baitha,बैठा,4,6
2968,tarafa,तरफ़ा,4,6
2969,launga,लाऊँगा,6,6
2970,balama,बालमा,5,6
2971,vishal,विशाल,5,6
2972,gahara,गहरा,4,6
2973,banati,बनती,4,6
2974,pahala,पहला,4,6
2975,karodo,करोड़ो,5,6
2976,karata,करता,4,6
2977,anjana,अन्जाना,7,6
2978,milake,मिलके,5,6
2979,khulte,खुल्ते,6,6
2980,begana,बेगाना,6,6
2981,jhomen,झोओमें,6,6
2982,sajana,सजना,4,6
2983,isamen,इसमें,5,6
2984,anjane,अन्जाने,7,6
2985,abhage,अभागे,5,6
2986,jagate,जागते,5,6
2987,zakhmi,ज़ख्मी,5,6
2988,chodun,छोड़ूं,5,6
2989,umidon,उम्मीदों,8,6
2990,chupao,छुपाओ,5,6
2991,zulmon,ज़ुल्मों,7,6
2992,phanse,फँसे,4,6
2993,thaiya,थैया,4,6
2994,katili,कटीली,5,6
2995,sayoni,सय्योनी,7,6
2996,garibi,गरीबी,5,6
2997,rachao,रचाओ,4,6
2998,bitana,बिताना,6,6
2999,milaen,मिलाएं,6,6
3000,pakada,पकड़ा,4,6
3001,insani,इन्सानी,7,6
3002,haivan,हैवान,5,6
3003,lagaya,लगाया,5,6
3004,sanate,सन्नाटे,7,6
3005,chumbi,चुम्बी,6,6
3006,ladate,लड़ते,4,6
3007,shanas,शनास,4,6
3008,paidal,पैदल,4,6
3009,gahane,गहने,4,6
3010,nirman,निर्माण,7,6
3011,rakhta,रखता,4,6
3012,jhooth,झूठ,3,6
3013,mamaji,मामाजी,6,6
3014,sheila,शीला,4,6
3015,mehfil,महफ़िल,6,6
3016,murada,मुरदा,5,6
3017,anokhi,अनोखी,5,6
3018,bolane,बोलने,5,6
3019,ajagar,अजगर,4,6
3020,neharu,नेहरू,5,6
3021,rasata,रासता,5,6
3022,girake,गिराके,6,6
3023,bimari,बीमारी,6,6
3024,jhopad,झोपड़,4,6
3025,kangal,कंगाल,5,6
3026,gandhi,गांधी,5,6
3027,chaval,चावल,4,6
3028,bhukhe,भूखे,4,6
3029,katoge,काटोगे,6,6
3030,dukhon,दुखों,5,6
3031,masala,मसअला,5,6
3032,dilati,दिलाती,6,6
3033,nagara,नागर,4,6
3034,khayen,खायें,5,6
3035,sahati,सहती,4,6
3036,savayo,सवायो,5,6
3037,jaljal,जलजल,4,6
3038,sanche,साँचे,5,6
3039,imteha,इम्तेहा,7,6
3040,madhav,माधव,4,6
3041,tufani,तूफ़ानी,6,6
3042,vahana,वाहन,4,6
3043,viraje,विराजे,6,6
3044,kundal,कुण्डल,6,6
3045,banshi,बंशी,4,6
3046,sajane,सजने,4,6
3047,nirbal,निर्बल,6,6
3048,gahari,गहरी,4,6
3049,khutai,खूटै,4,6
3050,janama,जनम,3,6
3051,chedun,छेड़ूँ,5,6
3052,jamuna,जमुना,5,6
3053,rasmen,रस्में,6,6
3054,girate,गिरते,5,6
3055,sadaen,सदाएं,5,6
3056,dikhae,दिखाए,5,6
3057,maraji,मरजी,4,6
3058,hahaha,हाहाहा,6,6
3059,dheron,ढेरों,5,6
3060,shisha,शीशा,4,6
3061,chaube,चौबे,4,6
3062,phagan,फागन,4,6
3063,gardan,गर्दन,5,6
3064,sunane,सुनाने,6,6
3065,chunav,चुनाव,5,6
3066,rukega,रुकेगा,6,6
3067,vasiya,वस्सिया,7,6
3068,kanvan,कांवां,6,6
3069,hasiya,हस्सिया,7,6
3070,nachun,नाचूँ,5,6
3071,munadi,मुनादी,6,6
3072,lagaye,लगाये,5,6
3073,naumid,नाउम्मीद,8,6
3074,vasate,वासते,5,6
3075,sajata,सजता,4,6
3076,mahiye,महिये,5,6
3077,zyaada,ज़्यादा,7,6
3078,jamana,जमाना,5,6
3079,shalle,शल्ले,5,6
3080,bangla,बंगला,5,6
3081,cheese,चीज़,4,6
3082,dobara,दोबारा,6,6
3083,visfot,विस्फ़ोट,7,6
3084,aatank,आतंक,4,6
3085,kumble,कुम्बले,7,6
3086,ramdev,रामदेव,6,6
3087,london,लंडन,4,6
3088,banjar,बंजर,4,6
3089,dainik,दैनिक,5,6
3090,kansya,काँस्य,6,6
3091,nigaho,निगाहो,6,6
3092,ghumne,घुमने,5,6
3093,dhalne,ढलने,4,6
3094,salman,सलमान,5,6
3095,iqraar,इक़रार,6,6
3096,teetar,तीतर,4,6
3097,jaaoon,जाऊं,4,6
3098,atulya,अतुल्य,6,6
3099,vikram,विक्रम,6,6
3100,kahaan,कहाँ,4,6
3101,betaal,बेताल,5,6
3102,jahaan,जहाँ,4,6
3103,lekhak,लेखक,4,6
3104,nargis,नार्गिस,7,6
3105,hashmi,हाश्मी,6,6
3106,deewna,दीवना,5,6
3107,ladakh,लदाख,4,6
3108,emraan,इमरान,5,6
3109,rounde,रौंदे,5,6
3110,mitwaa,मितवा,5,6
3111,sachin,सचिन,4,6
3112,veriya,वेरिया,6,6
3113,shishu,शिशु,4,6
3114,nainaa,नैना,4,6
3115,milkha,मिल्खा,6,6
3116,rawaan,रवाँ,4,6
3117,bhoola,भूला,4,6
3118,pivale,पीवाले,6,6
3119,deeana,डीआना,5,6
3120,svarna,स्वर्ण,6,6
3121,soneya,सोणेया,6,6
3122,kabhin,कभीं,4,6
3123,shatak,शतक,3,6
3124,khushk,खूश्क,5,6
3125,puchna,पूछना,5,6
3126,sunwai,सुनवाई,6,6
3127,pyaare,प्यारे,6,6
3128,rajyon,राज्यों,7,6
3129,itraye,इतराये,6,6
3130,bataye,बताये,5,6
3131,mujhme,मुझमे,5,6
3132,baadal,बादल,4,6
3133,saason,सासों,5,6
3134,jivani,जीवनी,5,6
3135,afsana,अफ़साना,7,6
3136,huzoor,हुज़ूर,6,6
3137,nehwal,नेहवाल,6,6
3138,kalyug,कलयुग,5,6
3139,bihari,बिहारी,6,6
3140,dakhal,दखल,3,6
3141,oodhar,ऊधर,3,6
3142,kavita,कविता,5,6
3143,kanoon,कानून,5,6
3144,bhawar,भवर,3,6
3145,bhangi,भंगी,4,6
3146,saajna,साजना,5,6
3147,haulle,हौल्ले,6,6
3148,prakar,प्रकार,6,6
3149,jalima,जालिमा,6,6
3150,prakop,प्रकोप,6,6
3151,shagna,शागना,5,6
3152,kasoor,कसूर,4,6
3153,bazari,बाज़ारी,7,6
3154,saajan,साजन,4,6
3155,vigyan,विज्ञान,7,6
3156,stotra,स्तोत्र,7,6
3157,kahoon,कहूँ,4,6
3158,gandha,गंधा,4,6
3159,nagada,नगाड़ा,6,6
3160,faayde,फायदे,5,6
3161,ranchi,रांची,5,6
3162,aashiq,आशिक,4,6
3163,waaqif,वाक़िफ़,7,6
3164,sitaro,सितारो,6,6
3165,jilmil,जिलमिल,6,6
3166,ganpat,गणपत,4,6
3167,soniyo,सोनियो,6,6
3168,bandey,बंदे,4,6
3169,sunday,सनडे,4,6
3170,naaraz,नाराज़,6,6
3171,batado,बतादो,5,6
3172,duvare,दुवारे,6,6
3173,samaye,समये,4,6
3174,yarana,याराना,6,6
3175,devata,देवता,5,6
3176,sangam,संगम,4,6
3177,wafaon,वफ़ाओं,5,6
3178,roeroe,रोएरोए,6,6
3179,manjhi,माँझी,5,6
3180,mother,मोथेर,5,6
3181,angang,अंगअंग,6,6
3182,flours,फ़्लोउर्स,8,6
3183,before,बेफ़ोरे,6,6
3184,coking,चोओकिन्ग,8,6
3185,around,अरोउन्द,7,6
3186,timbha,टिम्भा,6,6
3187,malika,मलिका,5,6
3188,kodiya,कोड़ीया,6,6
3189,bandhi,बँधी,4,6
3190,sujhen,सूझें,5,6
3191,satata,सताता,5,6
3192,muskae,मुस्काए,7,6
3193,miljul,मिलजुल,6,6
3194,izahar,इज़हार,5,6
3195,janate,जानते,5,6
3196,dayare,दायरे,5,6
3197,ulajhi,उलझी,4,6
3198,dilaye,दिलाये,6,6
3199,pirpir,पीरपीर,6,6
3200,mahfil,मह्फ़िल,6,6
3201,basane,बसाने,5,6
3202,churan,चुराण,5,6
3203,valiye,वालिये,6,6
3204,garabe,गरबे,4,6
3205,todana,तोड़ना,5,6
3206,mahndi,महंदी,5,6
3207,sajaen,सजाएँ,5,6
3208,tutati,टूटती,5,6
3209,jaengi,जाएंगी,6,6
3210,garava,गरवा,4,6
3211,beliya,बेलिया,6,6
3212,sutiya,सुटिया,6,6
3213,tanate,तानते,5,6
3214,baland,बलन्द,5,6
3215,rutaba,रुतबा,5,6
3216,manate,मानते,5,6
3217,uljahe,उल्जहे,6,6
3218,sahami,सहमी,4,6
3219,nirdai,निर्दई,6,6
3220,jiungi,जिऊंगी,6,6
3221,kyonki,क्योंकि,7,6
3222,jalaya,जलाय,4,6
3223,thanda,ठंडा,4,6
3224,rusvai,रुस्वाई,7,6
3225,karada,करदा,4,6
3226,charka,चर्ख़ा,5,6
3227,zanjir,ज़ंजीर,5,6
3228,sawaya,सवाया,5,6
3229,nanhin,नन्हीं,6,6
3230,gajada,गजदा,4,6
3231,phuhar,फुहार,5,6
3232,tarang,तरंग,4,6
3233,majori,मजोरी,5,6
3234,sunsun,सुनसुन,6,6
3235,vichon,विचों,5,6
3236,mitate,मिटाते,6,6
3237,behnde,बेहंदे,6,6
3238,tadapi,तड़पी,4,6
3239,panvon,पांवों,6,6
3240,gahare,गहरे,4,6
3241,kankan,कन्कां,6,6
3242,kheton,खेतों,5,6
3243,sister,सिस्तेर,7,6
3244,nidhal,निढाल,5,6
3245,chalan,चलन,3,6
3246,ghunte,घूंटे,5,6
3247,pakade,पकड़े,4,6
3248,kasake,कसके,4,6
3249,ruksat,रुख़्सत,6,6
3250,giraen,गिराएं,6,6
3251,jogiya,जोगिया,6,6
3252,saloni,सलोनी,5,6
3253,purush,पुरुष,5,6
3254,uthaen,उठाएं,5,6
3255,akabar,अकबर,4,6
3256,sabane,सबने,4,6
3257,golgol,गोलगोल,6,6
3258,karabi,ख़राबी,5,6
3259,kahake,कहके,4,6
3260,bavare,बावरे,5,6
3261,bhawan,भवन,3,6
3262,chadhi,चढ़ी,3,6
3263,bikani,बिकानी,6,6
3264,jhumen,झूमें,5,6
3265,mumkin,मुम्किन,7,6
3266,julami,जुलमी,5,6
3267,mohiya,मोहिया,6,6
3268,ganvai,गंवाई,5,6
3269,jhumar,झूमर,4,6
3270,banaun,बनाऊँ,5,6
3271,navala,नवला,4,6
3272,kapila,कपिला,5,6
3273,pasare,पसारे,5,6
3274,ayaaya,आयाआया,6,6
3275,manbap,माँबाप,6,6
3276,sabahi,सबही,4,6
3277,jhukae,झुकाए,5,6
3278,ahaten,आहटें,5,6
3279,bujhae,बुझाए,5,6
3280,ashaon,आशाओं,5,6
3281,sajaye,सजाये,5,6
3282,dusara,दूसरा,5,6
3283,suhaye,सुहाये,6,6
3284,garami,गरमी,4,6
3285,sunani,सुनानी,6,6
3286,barasi,बरसी,4,6
3287,misari,मिसरी,5,6
3288,ziyada,ज़ियादा,6,6
3289,bairan,बैरन,4,6
3290,saugat,सौगात,5,6
3291,akhiri,आखिरी,5,6
3292,bisara,बिसरा,5,6
3293,chauki,चौकी,4,6
3294,kirapa,किरपा,5,6
3295,ratana,रतन,3,6
3296,shikar,शिकार,5,6
3297,sameta,समेटा,5,6
3298,dhanak,धनक,3,6
3299,babule,बबूले,5,6
3300,vyopar,व्योपार,7,6
3301,kisike,किसीके,6,6
3302,ramram,रामराम,6,6
3303,ramnam,रामनाम,6,6
3304,jhumat,झूमत,4,6
3305,sunati,सुनती,5,6
3306,gulfam,गुल्फ़ाम,7,6
3307,danman,दानमान,6,6
3308,vidyan,विद्यन,6,6
3309,jarata,जरता,4,6
3310,thahro,ठह्रो,5,6
3311,saphal,सफल,3,6
3312,sharan,शरण,3,6
3313,pasina,पसीना,5,6
3314,bataen,बताएं,5,6
3315,fakata,फ़कत,3,6
3316,sancha,साँचा,5,6
3317,dhalak,धालक,4,6
3318,bisari,बिसरी,5,6
3319,bisaro,बिसारो,6,6
3320,dubata,डूबता,5,6
3321,tinake,तिनके,5,6
3322,lutate,लुटते,5,6
3323,tukada,टुकड़ा,5,6
3324,sagara,सगरा,4,6
3325,nalish,नालिश,5,6
3326,palish,पालिश,5,6
3327,rukegi,रुकेगी,6,6
3328,hanhan,हाँहाँ,6,6
3329,lahaza,लहज़ा,4,6
3330,granth,ग्रंथ,5,6
3331,anavar,अनवर,4,6
3332,tabase,तबसे,4,6
3333,tisara,तीसरा,5,6
3334,singon,सींगों,6,6
3335,sunaun,सुनाऊँ,6,6
3336,baharo,बहारो,5,6
3337,arapan,अरपन,4,6
3338,mitata,मिटता,5,6
3339,svapan,स्वपन,5,6
3340,padati,पड़ती,4,6
3341,beqasi,बेक़सी,5,6
3342,verbal,वेर्बल,6,6
3343,ponche,पोंछे,5,6
3344,bujaye,बुजाये,6,6
3345,mugham,मुग्घम,6,6
3346,khatae,खटाए,4,6
3347,kudako,ख़ुदको,5,6
3348,pukaro,पुकारो,6,6
3349,rahogi,रहोगी,5,6
3350,lachak,लचक,3,6
3351,sahogi,सहोगी,5,6
3352,chadar,चादर,4,6
3353,hadase,हदसे,4,6
3354,hadake,हदके,4,6
3355,vyakul,व्याकुल,7,6
3356,bandon,बंदों,5,6
