,hi-en,hi,len-hi,len-hi-en
4439,ghadiyan,घड़ियाँ,6,8
4440,chitavan,चितवन,5,8
4441,bharapur,भरपूर,5,8
4442,aramanon,अरमानों,7,8
4443,badeqatl,बादएक़त्ल,8,8
4444,saqigari,साक़ीगरी,7,8
4445,janevale,जानेवाले,8,8
4446,silasila,सिलसिला,7,8
4447,bachapan,बचपन,4,8
4448,murachit,मूरछित,6,8
4449,mutiyare,मुटियारे,8,8
4450,javojavo,जावोजावो,8,8
4451,jhilamil,झिलमिल,6,8
4452,vahashat,वहशत,4,8
4453,tazataza,ताज़ाताज़ा,8,8
4454,sathiyon,साथियों,7,8
4455,manmasti,मनमस्ती,7,8
4456,kajarare,कजरारे,6,8
4457,matawali,मतवाली,6,8
4458,madhuban,मधुबन,5,8
4459,dilavala,दिलवाला,7,8
4460,giridhar,गिरिधर,6,8
4461,shringar,शऋंगार,6,8
4462,musakaun,मुसकाऊँ,7,8
4463,bankelal,बाँकेलाल,8,8
4464,bastiyon,बस्तियों,8,8
4465,hariyali,हरियाली,7,8
4466,laharaye,लहराये,6,8
4467,khoikhoi,खोईखोई,6,8
4468,gorigori,गोरीगोरी,8,8
4469,chitawan,चितवन,5,8
4470,kuchkuch,कुछकुछ,6,8
4471,muskurae,मुस्कुराए,9,8
4472,sharmaye,शर्माये,7,8
4473,jhanjhar,झाँझर,5,8
4474,numayish,नुमायिश,7,8
4475,charanon,चरनों,5,8
4476,manzilen,मंज़िलें,7,8
4477,puchunga,पूछूंगा,7,8
4478,dishayen,दिशायें,7,8
4479,hamarahi,हमराही,6,8
4480,andheron,अंधेरों,7,8
4481,tadapaen,तड़पाएं,6,8
4482,wadewafa,वादएवफ़ा,7,8
4483,pachchim,पच्छिम,6,8
4484,saikadon,सैकड़ों,6,8
4485,lahariya,लहरिया,6,8
4486,nikalati,निकलती,6,8
4487,kalakata,कलकत्ता,7,8
4488,agarache,अगरचे,5,8
4489,lakhanau,लखनऊ,4,8
4490,jhakhola,झखोला,5,8
4491,achambha,अचम्भा,6,8
4492,emadabad,एमदाबाद,7,8
4493,alagalag,अलगअलग,6,8
4494,chudiyan,चूड़ियाँ,7,8
4495,likhenge,लिखेंगे,7,8
4496,badarava,बदरवा,5,8
4497,puchenge,पूछेंगे,7,8
4498,guzarani,गुज़रनी,6,8
4499,puchengi,पूछेंगी,7,8
4500,mushaqil,मुशक़िल,6,8
4501,bujhaoge,बुझाओगे,7,8
4502,sangsang,संगसंग,6,8
4503,bandhate,बांधते,6,8
4504,rakhunga,रखूंगा,6,8
4505,cheharon,चेहरों,6,8
4506,chahunga,चाहूंगा,7,8
4507,laharata,लहराता,6,8
4508,chadhana,चढ़ना,4,8
4509,ghabarai,घबराई,5,8
4510,khilavad,खिलवाड़,6,8
4511,badariya,बदरिया,6,8
4512,gunaguna,गुनगुना,7,8
4513,pahanaya,पहनाया,6,8
4514,samjhaya,सम्झाया,7,8
4515,bekhabar,बेखबर,5,8
4516,chubhane,चुभने,5,8
4517,shabegam,शबएग़म,5,8
4518,bhanvara,भँवरा,5,8
4519,guzarate,गुज़रते,6,8
4520,kamayabi,कामयाबी,7,8
4521,kunjkunj,कुंजकुंज,8,8
4522,ladayega,लड़ायेगा,7,8
4523,sipahiya,सिपहिया,7,8
4524,maidanon,मैदानों,7,8
4525,katavata,कटवाता,6,8
4526,inasanon,इनसानों,7,8
4527,janardan,जनार्दन,7,8
4528,bulavaya,बुलवाया,7,8
4529,khataren,खतरें,5,8
4530,faramaya,फ़रमाया,6,8
4531,dushmani,दुश्मनी,7,8
4532,bahalaun,बहलाऊँ,6,8
4533,dhadakan,धड़कन,4,8
4534,takaraya,टकराया,6,8
4535,bikabiki,बिकाबिकी,8,8
4536,shoharat,शोहरत,5,8
4537,tyoharon,त्योहारों,9,8
4538,samundar,समुंदर,6,8
4539,naulakha,नौलखा,5,8
4540,sikhalae,सिखलाए,6,8
4541,tazakire,तज़किरे,6,8
4542,maikashi,मैकशी,5,8
4543,bhanvare,भँवरे,5,8
4544,mausamon,मौसमों,6,8
4545,matavala,मतवाला,6,8
4546,sarasane,सरसाने,6,8
4547,jadugari,जादूगरी,7,8
4548,chahungi,चाहूँगी,7,8
4549,harshane,हर्षाने,7,8
4550,dekhakar,देखकर,5,8
4551,sulagata,सुलगता,6,8
4552,ghaghara,घाघरा,5,8
4553,ghaghare,घाघरे,5,8
4554,nirbhaya,निर्भय,6,8
4555,sholapur,शोलापुर,7,8
4556,banawaye,बनवाये,6,8
4557,balibali,बलिबलि,6,8
4558,samajhie,समझिए,5,8
4559,jayejaye,जायेजाये,8,8
4560,khasaman,खसमाँ,5,8
4561,dhundhun,ढूँढूं,6,8
4562,vinashay,विनाषाय,7,8
4563,banaunga,बनाऊँगा,7,8
4564,barasegi,बरसेगी,6,8
4565,khilauna,खिलौना,6,8
4566,ankhiyon,अंखियों,7,8
4567,sangadil,संगदिल,6,8
4568,sadhunam,साधुनाम,7,8
4569,bhangada,भंगड़ा,5,8
4570,gulashan,गुलशन,5,8
4571,bahalane,बहलने,5,8
4572,banjaran,बंजारन,6,8
4573,ghadiyal,घड़ियाल,6,8
4574,beshumar,बेशुमार,7,8
4575,nikalate,निकलते,6,8
4576,matavale,मतवाले,6,8
4577,tadapate,तड़पते,5,8
4578,atyachar,अत्याचार,8,8
4579,konpalen,कोंपलें,7,8
4580,gujarane,गुजरने,6,8
4581,bigadana,बिगड़ना,6,8
4582,mahabuba,महबूबा,6,8
4583,shaharon,शहरों,5,8
4584,barasate,बरसते,5,8
4585,chadhati,चढ़ती,4,8
4586,dagariya,डगरिया,6,8
4587,dilavali,दिलवाली,7,8
4588,penashan,पेनशन,5,8
4589,ilekshan,इलेक्शन,7,8
4590,jhapiyan,झप्पियाँ,8,8
4591,shahazad,शहज़ाद,5,8
4592,kalandar,कलन्दर,6,8
4593,tarasati,तरसती,5,8
4594,nikaloge,निकलोगे,7,8
4595,shahanai,शहनाई,5,8
4596,balakhae,बलखाए,5,8
4597,jvalakan,ज्वालाकण,8,8
4598,bachakar,बचाकर,5,8
4599,manzilon,मंज़िलों,7,8
4600,musakana,मुसकाना,7,8
4601,aparimit,अपरिमित,7,8
4602,dilabari,दिलबरी,6,8
4603,mayakade,मयकदे,5,8
4604,muskurao,मुस्कुराओ,9,8
4605,jagijagi,जगीजगी,6,8
4606,bavariya,बावरिया,7,8
4607,ajamaish,आजमाइश,6,8
4608,priyatam,प्रियतम,7,8
4609,pratixan,प्रतिक्षण,9,8
4610,pratidin,प्रतिदिन,8,8
4611,bahakane,बहकने,5,8
4612,chamakai,चमकाई,5,8
4613,mahakaya,महकाया,6,8
4614,bezubani,बेज़ुबानी,8,8
4615,sambhala,सम्भाला,7,8
4616,zamazame,ज़मज़मे,5,8
4617,dushaman,दुशमन,5,8
4618,badashah,बादशाह,6,8
4619,dhiranan,धिरनन,5,8
4620,barasati,बरसती,5,8
4621,tavarikh,तवारीख,6,8
4622,khamoshi,खमोशी,5,8
4623,rondiyan,रोंदियाँ,8,8
4624,harchand,हरचन्द,6,8
4625,barasata,बरसता,5,8
4626,raushani,रौशनी,5,8
4627,kahanepe,कहनेपे,6,8
4629,pasheman,पशेमान,6,8
4630,badalega,बदलेगा,6,8
4631,bankapan,बंकपन,5,8
4632,purakhon,पुरखों,6,8
4633,badalati,बदलती,5,8
4634,dekhdekh,देखदेख,6,8
4635,badalate,बदलते,5,8
4636,chahenge,चाहेंगे,7,8
4637,dhanavan,धनवान,5,8
4638,shamshad,षम्शद,5,8
4639,bachchon,बच्चों,6,8
4640,janewale,जानेवाले,8,8
4641,jalaenge,जलाएंगे,7,8
4642,vyavahar,व्यवहार,7,8
4643,kushiyan,ख़ुशियां,7,8
4644,ranjhana,रांझणा,6,8
4645,premiyon,प्रेमियों,9,8
4646,zanjiron,ज़ंजीरों,7,8
4647,nikalata,निकलता,6,8
4648,zindabad,ज़िन्दाबाद,9,8
4649,badalata,बदलता,5,8
4650,adarshon,आदर्शों,7,8
4651,kalaiyan,कलाइयां,7,8
4652,shokiyan,शोख़ियां,7,8
4653,gharvale,घर्वाले,7,8
4654,chaubare,चौबारे,6,8
4655,bhavishy,भविष्य,6,8
4656,kabeadam,ख़ाबएअदम,7,8
4657,shahidon,शहीदों,6,8
4658,divanagi,दीवानगी,7,8
4659,ravanagi,रवानगी,6,8
4660,ministar,मिनिस्टर,8,8
4661,khushabu,खुशबू,5,8
4662,tarasata,तरसता,5,8
4663,charagar,चारागर,6,8
4664,momabati,मोमबत्ती,8,8
4665,khanakar,खनकार,5,8
4666,saktiyan,सख़्तियाँ,8,8
4667,narazagi,नाराज़गी,7,8
4668,nachungi,नाचूँगी,7,8
4669,chupakar,छुपकर,5,8
4670,nindaran,निंदरां,7,8
4671,bardasht,बर्दाश्त,8,8
4672,samajhao,समझाओ,5,8
4673,churaoge,चुराओगे,7,8
4674,bijuriya,बिजुरिया,8,8
4675,najariya,नजरिया,6,8
4676,diladara,दिलदारा,7,8
4677,balamava,बलमवा,5,8
4678,hindolon,हिंडोलों,8,8
4679,mahakata,महकता,5,8
4680,jiyarava,जियरवा,6,8
4681,sajariya,सजरिया,6,8
4682,paththar,पथ्थर,5,8
4683,janejana,जानएजाना,8,8
4684,shikayat,शिकायत,6,8
4685,lanadhan,लनढन,4,8
4686,shiqayat,शिक़ायत,6,8
4687,dularata,दुलारता,7,8
4688,shamshan,शम्शान,6,8
4689,dhimdhim,धीमधीम,6,8
4690,snehahin,स्नेहहीन,8,8
4691,kolhapur,कोल्हापुर,9,8
4692,dabidabi,दबीदबी,6,8
4693,sulagati,सुलगती,6,8
4694,pahachan,पहचान,5,8
4695,beqarari,बेक़रारी,7,8
4696,jinajina,जीनाजीना,8,8
4697,matavare,मतवारे,6,8
4698,tasviren,तस्वीरें,8,8
4699,chodunga,छोड़ूँगा,7,8
4700,zanjiren,ज़ंजीरें,7,8
4701,matavali,मतवाली,6,8
4702,muqabale,मुक़बले,6,8
4703,ithalati,इठलाती,6,8
4704,ulajhake,उलझाके,6,8
4705,tadapati,तड़पाती,6,8
4706,sharmili,शर्मीली,7,8
4707,sunahara,सुनहरा,6,8
4708,nirantar,निरंतर,6,8
4709,khelenge,खेलेंगे,7,8
4710,bekarari,बेकरारी,7,8
4711,hastaxar,हस्ताक्षर,9,8
4712,naujavan,नौजवाँ,6,8
4713,jinawina,जीनावीना,8,8
4714,tadapave,तड़पावे,6,8
4715,chandani,चाँदनी,6,8
4716,barasane,बरसने,5,8
4717,tarasane,तरसने,5,8
4718,paradesi,परदेसी,6,8
4719,jaharane,जहरने,5,8
4720,kalekale,कालेकाले,8,8
4721,zorazori,ज़ोराज़ोरी,8,8
4722,manhagai,मंहगाई,6,8
4723,barabadi,बरबादी,6,8
4724,badarawa,बदरवा,5,8
4725,sajanawa,सजनवा,5,8
4726,musakate,मुसकाते,7,8
4727,panaghat,पनघट,4,8
4728,sandesha,संदेशा,6,8
4729,sakhiyan,सखियन,5,8
4730,chilaman,चिलमन,5,8
4731,dilavale,दिलवाले,7,8
4732,maikhane,मैखाने,6,8
4733,bapubapu,बापूबापू,8,8
4734,dalidali,डालीडाली,8,8
4735,jharanon,झरनों,5,8
4736,harehare,हरेहरे,6,8
4737,tadapana,तड़पाना,6,8
4738,basaenge,बसाएँगे,7,8
4739,chubhone,चुभोने,6,8
4740,gujarati,गुजराती,7,8
4741,takarati,टकराती,6,8
4742,darbadar,दरबदर,5,8
4743,chanenge,छानेंगे,7,8
4744,sabrotab,सब्रओताब,8,8
4745,larazane,लरज़ने,5,8
4746,maliyali,मलियाली,7,8
4747,bahakate,बहकाते,6,8
4748,muqabala,मुक़ाबला,7,8
4749,bhagavan,भगवान,5,8
4750,drutatar,द्रुततर,7,8
4751,ghunghat,घूंघट,5,8
4752,sharamae,शरमाए,5,8
4753,balamawa,बालमवा,6,8
4754,daravaza,दरवाज़ा,6,8
4755,teramera,तेरामेरा,8,8
4756,pukarata,पुकारता,7,8
4757,badabada,बड़ाबड़ा,6,8
4758,sharmake,शर्मके,6,8
4759,taranana,तरनान,5,8
4760,thukarae,ठुकराए,6,8
4761,halachal,हलचल,4,8
4762,phirenge,फिरेंगे,7,8
4763,nayanaya,नयानया,6,8
4764,ikhalake,इखलके,5,8
4765,samandar,समंदर,5,8
4766,paimanon,पैमानों,7,8
4767,chakhana,चखना,4,8
4768,chubhata,चुभता,5,8
4769,jalamaya,जलमय,4,8
4770,hayhayhay,हायहायहाय,9,9
4771,pahachani,पहचानी,6,9
4772,mandaraye,मंडराये,7,9
4773,bikharane,बिखरने,6,9
4774,nimbismil,नीमबिस्मिल,10,9
4775,guladasta,गुलदस्ता,8,9
4776,talavaron,तलवरों,6,9
4777,sholaegam,शोलाएग़म,7,9
4778,chanakain,छनकाईं,6,9
4779,pagalapan,पागलपन,6,9
4780,madhubala,मधुबाला,7,9
4781,muskarana,मुस्कराना,9,9
4782,pahachana,पहचाना,6,9
4783,ghabarati,घबराती,6,9
4784,ghabarata,घबराता,6,9
4785,rajakumar,राजकुमार,8,9
4786,gunagunae,गुनगुनाए,8,9
4787,machalati,मचलती,5,9
4788,ulajhaoge,उलझाओगे,7,9
4789,musibaten,मुसीबतें,8,9
4790,puravaiya,पुरवैया,7,9
4791,miyanbivi,मियाँबीवी,9,9
4792,meharaban,मेहरबां,7,9
4793,kumhalaye,कुम्हलाये,9,9
4794,kahaniyan,कहानियाँ,8,9
4795,samajhaye,समझाये,6,9
4796,sanvarata,सँवारता,7,9
4797,bichadegi,बिछड़ेगी,7,9
4798,tohamaten,तोहमतें,7,9
4799,badanasib,बदनसीब,6,9
4800,kaikashan,कैकशाँ,6,9
4801,dilavalon,दिलवालों,8,9
4802,khushiyon,खुशियों,7,9
4803,chutakara,छुटकारा,7,9
4804,sanvariya,साँवरिया,8,9
4805,samajhate,समझते,5,9
4806,sharamaye,शरमाये,6,9
4807,bharamane,भरमाने,6,9
4808,zindagani,ज़िन्दगानी,9,9
4809,sitamagar,सितमगर,6,9
4810,mazaduron,मज़दूरों,7,9
4811,pahachane,पहचाने,6,9
4812,patharaye,पथराये,6,9
4813,muskuraye,मुस्कुराये,10,9
4814,nibhaenge,निभाएंगे,8,9
4815,rajamahal,राजमहल,6,9
4816,qasmevade,क़स्मेवादे,9,9
4817,jhuthmuth,झूठमूठ,6,9
4818,manamohan,मनमोहन,6,9
4819,janebahar,जानएबहार,8,9
4820,baingalor,बैंगलोर,7,9
4821,visaleyar,विसालएयार,9,9
4822,tapasvini,तपस्विनि,8,9
4823,jamanagar,जामनगर,6,9
4824,umrerafta,उम्रएरफ़्ता,10,9
4825,dindharam,दीनधरम,6,9
4826,pighalata,पिघलता,6,9
4827,chandrama,चन्द्रमा,8,9
4828,brajawada,ब्रजवाड़ा,8,9
4829,mushqilen,मुश्क़िलें,9,9
4830,shakhegul,शाखएगुल,7,9
4831,khanakaya,खनकाया,6,9
4832,tedimedhi,तेड़ीमेढ़ी,8,9
4833,maharaban,महरबाँ,6,9
4834,talavaren,तलवारें,7,9
4835,manachale,मनचले,5,9
4836,manachali,मनचली,5,9
4837,khabariya,खबरिया,6,9
4838,chalakata,छलकाता,6,9
4839,ladakiyon,लड़कियों,7,9
4840,sarazamin,सरज़मीं,6,9
4841,tutiphuti,टूटीफूटी,8,9
4842,bahalayen,बहलायें,7,9
4843,bandighar,बन्दीघर,7,9
4844,besharami,बेशरमी,6,9
4845,jogsanjog,जोगसंजोग,8,9
4846,samajhana,समझाना,6,9
4847,navajivan,नवजीवन,6,9
4848,muskarane,मुस्कराने,9,9
4849,dilanashi,दिलनशी,6,9
4850,majaburon,मजबूरों,7,9
4851,andhiyara,अंधियारा,8,9
4852,dagamagae,डगमगाए,6,9
4853,thukaraen,ठुकराएं,7,9
4854,gurudvare,गुरुद्वारे,10,9
4855,samajhega,समझेगा,6,9
4856,chamakate,चमकते,5,9
4857,mandarana,मंडराना,7,9
4858,nikharana,निखरना,6,9
4859,khulavata,खुलवाता,7,9
4860,sanvarana,संवरना,6,9
4861,bichadana,बिछड़ना,6,9
4862,machalana,मचलना,5,9
4863,gulabadan,गुलबदन,6,9
4864,pishachan,पिशाचन,6,9
4865,hindostan,हिन्दोस्तान,11,9
4866,deharadun,देहरादून,8,9
4867,sundarata,सुंदरता,7,9
4868,shakuntal,शाकुन्तल,8,9
4869,janevalon,जानेवालों,9,9
4870,ramachand,रामचंद,6,9
4871,chamakati,चमकती,5,9
4872,dhupchanv,धूपछाँव,7,9
4873,bhatakate,भटकते,5,9
4874,sukhchain,सुखचैन,6,9
4875,dhundhale,धुंधले,6,9
4876,khanakati,खनकती,5,9
4877,rakhavale,रखवाले,6,9
4878,hairanagi,हैरानगी,7,9
4879,gunagunao,गुनगुनाओ,8,9
4880,umreravan,उम्रएरवां,9,9
4881,kalankini,कलंकिनी,7,9
4882,janejigar,जानएजिगर,8,9
4883,dikhaenge,दिखाएँगे,8,9
4884,ghabarana,घबराना,6,9
4885,dikhalaen,दिखलाएं,7,9
4886,mahajabin,महजबीं,6,9
4887,jindagani,जिन्दगानी,9,9
4888,swayanvar,स्वयंवर,7,9
4889,nishchaya,निश्चय,6,9
4890,samajhaya,समझाया,6,9
4891,rahaguzar,रहगुज़र,6,9
4892,tajamahal,ताजमहल,6,9
4893,sharmayen,शर्मायें,8,9
4894,taqadiren,तक़दीरें,7,9
4895,javaniyan,जवानियाँ,8,9
4896,muskurata,मुस्कुराता,10,9
4897,anganaiya,अँगनैया,7,9
4898,mitayenge,मिटायेंगे,9,9
4899,chamakane,चमकने,5,9
4900,dilawalon,दिलवालों,8,9
4901,shataranj,शतरंज,5,9
4902,shabanami,शबनमी,5,9
4903,phulawari,फुलवारी,7,9
4904,nibhaunga,निभाऊंगा,8,9
4905,bhulaenge,भुलाएँगे,8,9
4906,dhundhala,धुँधला,6,9
4907,khushbuen,खुश्बुएं,8,9
4908,tanhaiyan,तन्हाइयाँ,9,9
4909,numudehaq,नुमूदएहक़,8,9
4910,maniyapur,मणियापुर,8,9
4911,dharmasya,धर्मस्य,7,9
4912,jiwanbati,जीवनबाती,8,9
4913,tadabiren,तदबीरें,7,9
4914,furasaton,फ़ुरसतों,7,9
4915,chudawaya,छुड़वाया,7,9
4916,bhanvaron,भंवरों,6,9
4917,khushiyan,खुशियाँ,7,9
4918,maikhanon,मैखानों,7,9
4919,dhadakate,धड़कते,5,9
4920,sharamati,शरमाती,6,9
4921,thukarake,ठुकराके,7,9
4922,nachaungi,नचाउँगी,7,9
4923,mukhtasar,मुख्तसर,7,9
4924,shabewasl,शबएवस्ल,7,9
4925,pichakari,पिचकारी,7,9
4926,priyatama,प्रियतम,7,9
4927,nandalala,नंदलाला,7,9
4928,kuruxetra,कुरुक्षेत्र,11,9
4929,yugandhar,युगांधर,7,9
4930,vivhalata,विव्हलता,8,9
4931,lachakate,लचकते,5,9
4932,paharedar,पहरेदार,7,9
4933,bijaliyan,बिजलियाँ,8,9
4934,sharabati,शरबती,5,9
4935,badaguman,बदगुमाँ,7,9
4936,dushmanon,दुश्मनों,8,9
4937,kayapoche,कायपोछे,7,9
4938,chamacham,छमछम,4,9
4939,pighalate,पिघलते,6,9
4940,didawarai,दीदावराई,8,9
4941,madhumati,मधुमति,6,9
4942,samajhane,समझने,5,9
4943,samajhati,समझती,5,9
4944,thukarata,ठुकराता,7,9
4945,andhiyari,अँधियारी,8,9
4946,marodunga,मरोड़ूंगा,8,9
4947,machaungi,मचाऊंगी,7,9
4948,dhundhata,ढूँढता,6,9
4949,majhadhar,मझधार,5,9
4950,gunahagar,गुनाहगार,8,9
4951,muskurane,मुस्कुराने,10,9
4952,dhundhate,ढूँढते,6,9
4953,kubasurat,ख़ूबसूरत,7,9
4954,asankhyak,असंख्यक,7,9
4955,dhadakane,धड़कने,5,9
4956,betaqasir,बेतक़सीर,7,9
4957,komalatam,कोमलतम,6,9
4958,mulaqaten,मुलाक़ातें,9,9
4959,ghunghata,घुँघटा,6,9
4960,chalakaya,छलकाया,6,9
4961,bikharaye,बिखराये,7,9
4962,chakhavun,चखावूँ,6,9
4963,nishvason,निश्वासों,9,9
4964,aisivaisi,ऐसीवैसी,7,9
4965,lalachaye,ललचाये,6,9
4966,shahazada,शहज़ादा,6,9
4967,diladaron,दिलदारों,8,9
4968,sanwarata,सँवरता,6,9
4969,sulajhani,सुलझानी,7,9
4970,chupaenge,छुपाएँगे,8,9
4971,machalate,मचलते,5,9
4972,hasaraton,हसरतों,6,9
4973,hasaraten,हसरतें,6,9
4974,bekararon,बेकरारों,8,9
4975,thirakati,थिरकती,6,9
4976,chatakati,चटकती,5,9
4977,balakhaye,बलखाये,6,9
4978,pahanakar,पहनकर,5,9
4979,hichakole,हिचकोले,7,9
4980,divanepan,दीवानेपन,8,9
4981,dhadakana,धड़कना,5,9
4982,kudakashi,ख़ुदकशी,6,9
4983,machalane,मचलने,5,9
4984,sudrishti,सुदऱिष्टी,9,9
4985,janejanan,जानएजानां,9,9
4986,rakhavala,रखवाला,6,9
4987,jahilapan,जाहिलपन,7,9
4988,thukarane,ठुकराने,7,9
4989,rupjhalak,रूपझलक,6,9
4990,josheishq,जोशएइश्क़,8,9
4991,nafaraton,नफ़रतों,6,9
4992,hushayari,हुशयारी,7,9
4993,waqtepiri,वक़्तएपीरी,9,9
4994,chitachor,चितचोर,6,9
4995,saragamon,सरगमों,6,9
4996,halatedil,हालतएदिल,8,9
4997,ulajhanon,उलझनों,6,9
4998,banayenge,बनायेंगे,8,9
4999,haribhari,हरीभरी,6,9
5000,samajhaun,समझाऊं,6,9
5001,dhumadham,धूमधाम,6,9
5002,sinchenge,सींचेंगे,8,9
5003,gardishon,गर्दिशों,8,9
5004,bandhakar,बाँधकर,6,9
5005,ghumagham,घूमघाम,6,9
5006,mushkilen,मुश्किलें,9,9
5007,batalaegi,बतलाएगी,7,9
5008,mazahabon,मज़हबों,6,9
5009,rhimajhim,र्हिमझिम,8,9
5010,dulhaniya,दुल्हनिया,9,9
5011,hamasurat,हमसूरत,6,9
5012,shahazadi,शहज़ादी,6,9
5013,chunariya,चुनरिया,7,9
5014,sarasvati,सरस्वती,7,9
5015,umredaraz,उम्रएदराज़,9,9
5016,tasaliyon,तसल्लियों,9,9
5017,chalachal,चलाचल,5,9
5018,samajhaen,समझाएं,6,9
5019,ghungharu,घुँघरू,6,9
5020,udhariyan,उधारियाँ,8,9
5021,navyauvan,नवयौवन,6,9
5022,sautelisi,सौतेलीसी,8,9
5023,hamasafar,हमसफ़र,5,9
5024,barasaten,बरसातें,7,9
5025,qadamqadam,क़दमक़दम,6,10
5026,nazuknazuk,नाज़ुकनाज़ुक,10,10
5027,huranekuld,हूरानएख़ुळ,9,10
5028,badonbadon,बड़ोंबड़ों,8,10
5029,jhukajhuka,झुकाझुका,8,10
5030,sitamaqash,सितमक़श,6,10
5031,barasbaras,बरसबरस,6,10
5032,chotechote,छोटेछोटे,8,10
5033,tarketauba,तर्कएतौबा,9,10
5034,duniyawalo,दुनियावालो,10,10
5035,palanahare,पालनहारे,8,10
5036,tarketalab,तर्कएतलब,8,10
5037,premanagar,प्रेमनगर,8,10
5038,meharabani,मेहरबानी,8,10
5039,khoyikhoyi,खोयीखोयी,8,10
5040,ghadighadi,घड़ीघड़ी,6,10
5041,dvaredvare,द्वारेद्वारे,12,10
5042,tedhetedhe,तेढ़ेटेढ़े,8,10
5043,panjabiyan,पंजाबियाँ,9,10
5044,nikalnikal,निकलनिकल,8,10
5045,tadapayegi,तड़पायेगी,8,10
5046,lambelambe,लम्बेलम्बे,10,10
5047,zauqenazar,ज़ौक़एनज़र,7,10
5048,talasheyar,तलाशएयार,8,10
5049,manamohini,मनमोहिनी,8,10
5050,ankhadiyan,अँखड़ियाँ,8,10
5051,tarketaluq,तर्कएतअल्लुक़,12,10
5052,vaqtemadad,वक़्तएमदद,8,10
5053,apaneapane,अपनेअपने,8,10
5054,jagamagati,जगमगाती,7,10
5055,gunagunate,गुनगुनाते,9,10
5056,gaharaiyon,गहराइयों,8,10
5057,sangisathi,संगीसाथी,8,10
5058,subahosham,सुबहओशाम,8,10
5059,rajadulari,राजदुलारी,9,10
5060,gunagunana,गुनगुनाना,9,10
5061,hasratoyas,हस्रतओयास,9,10
5062,hansikushi,हँसीख़ुशी,8,10
5063,nichinichi,नीचीनीची,8,10
5064,dhadakanen,धड़कनें,6,10
5065,bholibhali,भोलीभाली,8,10
5066,dardejigar,दर्दएजिगर,9,10
5067,vaijayanti,वैजयन्ती,8,10
5068,hindustani,हिन्दुस्तानी,12,10
5069,madhushala,मधुशाला,7,10
5070,dakanjogan,डाकनजोगन,8,10
5071,zulmositam,ज़ुल्मओसितम,10,10
5072,rajakumari,राजकुमारी,9,10
5073,pahonchaye,पहोँचाये,8,10
5074,nibhayenge,निभायेंगे,9,10
5075,sonechandi,सोनेचाँदी,9,10
5076,prantprant,प्रान्तप्रान्त,14,10
5077,bastibasti,बस्तीबस्ती,10,10
5078,nishaniyan,निशानियाँ,9,10
5079,chamakilen,चमकीलें,7,10
5080,nigahedost,निगाहएदोस्त,11,10
5081,janetamana,जानएतमन्ना,10,10
5082,dhandaulat,धनदौलत,6,10
5083,nazarnazar,नज़रनज़र,6,10
5084,garadashen,गरदशें,6,10
5085,tarzebayan,तर्ज़एबयाँ,9,10
5086,kshankshan,क्षणक्षण,8,10
5087,dardejudai,दर्दएजुदाई,10,10
5088,vichariyan,विचारियाँ,9,10
5089,bhulnewale,भूल्नेवाले,10,10
5090,bundaniyan,बून्दनियाँ,10,10
5091,shamosahar,शामओसहर,7,10
5092,jvalamukhi,ज्वालामुखी,10,10
5093,shariqehal,शरीक़एहाल,8,10
5094,matakmatak,मटकमटक,6,10
5095,vichodeyan,विछोड़ेयाँ,9,10
5096,khaliyanon,खलियानों,8,10
5097,priyanvada,प्रियंवदा,9,10
5098,chiraharan,चीरहरण,6,10
5099,nayannayan,नयननयन,6,10
5100,chalachala,चलाचला,6,10
5101,aditirachi,आड़ीतिरछी,8,10
5102,manabhavan,मनभावन,6,10
5103,daurekizan,दौरएख़िज़ाँ,9,10
5104,bahalaenge,बहलाएँगे,8,10
5105,tabenazara,ताबएनज़्ज़ारा,11,10
5106,muskurahat,मुस्कुराहट,10,10
5107,bhigibhigi,भीगीभीगी,8,10
5108,batonbaton,बातोंबातों,10,10
5109,dagardagar,डगरडगर,6,10
5110,bholibholi,भोलीभोली,8,10
5111,dilenashad,दिलएनाशाद,9,10
5112,umadghumad,उमड़घुमड़,7,10
5113,vasundhara,वसुन्धरा,8,10
5114,badanasibi,बदनसीबी,7,10
5115,dharmapith,धर्मपीठ,7,10
5116,lutanevale,लूटनेवाले,9,10
5117,latastanza,ळततन्ज़,6,10
5118,jaisetaise,जैसेतैसे,8,10
5119,janamjanam,जनमजनम,6,10
5120,paradesiya,परदेसिया,8,10
5121,sanbhalana,संभलना,6,10
5122,jhanjharen,झांझरें,7,10
5123,dhadakanon,धड़कनों,6,10
5124,didaejanan,दीदाएजानाँ,10,10
5125,navakandaz,नावकअंदाज़,9,10
5126,takteshahi,तख़्तएशाही,9,10
5127,champakali,चम्पाकली,8,10
5128,chandsuraj,चाँदसूरज,8,10
5129,jivansathi,जीवनसाथी,8,10
5130,bachabacha,बचाबचा,6,10
5131,pahunchaya,पहुँचाया,8,10
5132,bazmehasti,बज़्मएहस्ती,10,10
5133,khubasurat,खूबसूरत,7,10
5134,dikhalayen,दिखलायें,8,10
5135,sambhalata,सम्भलता,7,10
5136,angadaiyan,अँगड़ाइयाँ,9,10
5137,sambhavami,सम्भवामि,8,10
5138,thodethode,थोड़ेथोड़े,8,10
5139,dushkritam,दुष्कृताम,9,10
5140,bujhebujhe,बुझेबुझे,8,10
