,hi-en,hi,len-hi,len-hi-en
30551,jhopad,झोपड़,4,6
30552,falcon,फाल्गुन,7,6
30553,daleep,दलीप,4,6
30554,amirah,अमिराह,6,6
30555,barbad,बरबाद,5,6
30556,sajane,सजने,4,6
30557,banshi,बंशी,4,6
30558,balsad,बलसाड,5,6
30559,anirud,अनिरुद्ध,8,6
30560,kundal,कुण्डल,6,6
30561,viraje,विराजे,6,6
30562,jamuna,जमुना,5,6
30563,krishn,कृष्ण,5,6
30564,bhukhe,भूखे,4,6
30565,chaval,चावल,4,6
30566,ajagar,अजगर,4,6
30567,imarat,इमारत,5,6
30568,murada,मुरदा,5,6
30569,bimari,बीमारी,6,6
30570,rachin,रचित,4,6
30571,gibson,गिब्सन,6,6
30572,kangal,कंगाल,5,6
30573,gratia,ग्रेटिया,8,6
30574,najeeb,नजीब,4,6
30575,imteha,इम्तेहा,7,6
30576,kholti,खोलती,5,6
30577,namuno,नमूनों,6,6
30578,gizela,गिज़ेला,6,6
30579,dabaro,डॉबरो,5,6
30580,yogbal,योगबल,5,6
30581,dhanak,धनक,3,6
30582,charan,चरण,3,6
30583,putali,पुतली,5,6
30584,batado,बतादो,5,6
30585,graitz,ग्रैट्ज़,8,6
30586,khushk,खूश्क,5,6
30587,machli,मछ्ली,5,6
30588,samaye,समये,4,6
30589,gunnar,गुन्नार,7,6
30590,sanche,साँचे,5,6
30591,atyant,अत्यन्त,7,6
30592,jaljal,जलजल,4,6
30593,sahati,सहती,4,6
30594,milaen,मिलाएं,6,6
30595,mehtav,महत्व,5,6
30596,sandeh,संदेह,5,6
30597,shanas,शनास,4,6
30598,nijaat,निजात,5,6
30599,lagaya,लगाया,5,6
30600,rachao,रचाओ,4,6
30601,thaiya,थैया,4,6
30602,phanse,फँसे,4,6
30603,vahana,वाहन,4,6
30604,kingal,किंगल,5,6
30605,gahari,गहरी,4,6
30606,tufani,तूफ़ानी,6,6
30607,hawaon,हवाओं,5,6
30608,khayen,खायें,5,6
30609,uttham,उत्तोम,6,6
30610,sweety,स्वीटी,6,6
30611,chamdi,चमड़ी,5,6
30612,takley,टकले,4,6
30613,janama,जनम,3,6
30614,shirin,शिरीन,5,6
30615,kirapa,किरपा,5,6
30616,ratana,रतन,3,6
30617,lakhan,लखन,3,6
30618,sameta,समेटा,5,6
30619,bailon,बैलों,5,6
30620,ghodon,घोड़ों,6,6
30621,chauki,चौकी,4,6
30622,duvare,दुवारे,6,6
30623,bisara,बिसरा,5,6
30624,suhaib,सुहैब,5,6
30625,sanchi,सांची,5,6
30626,parant,परन्तु,6,6
30627,pattal,पत्तल,5,6
30628,ratnal,रतनल,4,6
30629,dilati,दिलाती,6,6
30630,ratkap,रतकप,4,6
30631,subeer,सुबीर,5,6
30632,haivan,हैवान,5,6
30633,pinson,पिंसन,5,6
30634,insani,इन्सानी,7,6
30635,pakada,पकड़ा,4,6
30636,zulmon,ज़ुल्मों,7,6
30637,haajii,हाजी,4,6
30638,neharu,नेहरू,5,6
30639,mandoo,मांडू,5,6
30640,chapat,चपत,3,6
30641,nagara,नागर,4,6
30642,kareri,करेरी,5,6
30643,soccer,सॉकर,4,6
30644,jathar,जठार,4,6
30645,savayo,सवायो,5,6
30646,khutai,खूटै,4,6
30647,timore,तिमोर,5,6
30648,katoge,काटोगे,6,6
30649,brants,ब्रांड्स,8,6
30650,sajata,सजता,4,6
30651,chullu,चुल्लू,6,6
30652,ahiron,अहीरों,6,6
30653,gardan,गर्दन,5,6
30654,barsat,बरसात,5,6
30655,chaube,चौबे,4,6
30656,meriel,मेरिएल,6,6
30657,babule,बबूले,5,6
30658,dheron,ढेरों,5,6
30659,kaneez,कनीज़,4,6
30660,dhhone,धोनें,5,6
30661,sehyog,सहयोग,5,6
30662,beesti,कहार,4,6
30663,heiran,हेरन,4,6
30664,pichdi,पिछड़ी,6,6
30665,bilona,विलोना,6,6
30666,muslin,मुस्लिम,7,6
30667,aarkid,ऑर्किड,6,6
30668,devtao,देवताओं,7,6
30669,yvonne,वॉन्नी,6,6
30670,girate,गिरते,5,6
30671,durgun,दुर्गुण,7,6
30672,almoda,अल्मोडा,7,6
30673,mahiye,महिये,5,6
30674,kanvan,कांवां,6,6
30675,salana,सालाना,6,6
30676,hasiya,हस्सिया,7,6
30677,vasiya,वस्सिया,7,6
30678,baadal,बादल,4,6
30679,rukega,रुकेगा,6,6
30680,munadi,मुनादी,6,6
30681,sadaen,सदाएं,5,6
30682,hawaen,हवाएं,5,6
30683,naumid,नाउम्मीद,8,6
30684,lagaye,लगाये,5,6
30685,chinte,छींटे,5,6
30686,mirdal,मिर्डल,6,6
30687,ziyada,ज़ियादा,6,6
30688,mamlon,मामलों,6,6
30689,shalle,शल्ले,5,6
30690,glance,झलक,3,6
30691,janani,जननी,4,6
30692,waaqif,वाक़िफ़,7,6
30693,sibsan,सिब्सन,6,6
30694,chukte,चूकते,5,6
30695,jhimli,झिमली,5,6
30696,chhati,छाती,4,6
30697,sitaro,सितारो,6,6
30698,jilmil,जिलमिल,6,6
30699,ghumna,घूमना,5,6
30700,ganpat,गणपत,4,6
30701,nellai,नेल्लाई,7,6
30702,khwaab,ख्वाब,5,6
30703,haseen,हसीं,4,6
30704,mahish,महिश,4,6
30705,dhyaan,ध्यान,5,6
30706,zyaada,ज़्यादा,7,6
30707,vivaad,विवाद,5,6
30708,shatak,शतक,3,6
30709,pyaari,प्यारी,6,6
30710,chehra,चेहरा,5,6
30711,unhnne,उन्होंने,8,6
30712,karkay,करके,4,6
30713,beasar,बेअसर,5,6
30714,badlon,बादलों,6,6
30715,sodium,सोडियम,6,6
30716,semoor,सेमूर,5,6
30717,jhooth,झूठ,3,6
30718,chunav,चुनाव,5,6
30719,bhavon,भावों,5,6
30720,sochta,सोचता,5,6
30721,rakhta,रखता,4,6
30722,rasili,रसीली,5,6
30723,chalna,चलना,4,6
30724,milkar,मिलकर,5,6
30725,tujhse,तुझसे,5,6
30726,jurnaa,ज़ुर्ना,6,6
30727,hanhan,हाँहाँ,6,6
30728,kriyae,क्रियाएँ,8,6
30729,lahaza,लहज़ा,4,6
30730,vashre,वषरें,5,6
30731,kritya,कृत्य,5,6
30732,anavar,अनवर,4,6
30733,kosaan,कोसान,5,6
30734,keynee,केनी,4,6
30735,ilakon,इलाकों,6,6
30736,curtle,कर्टले,6,6
30737,abbott,अब्बोत्त,8,6
30738,azaraq,अज़राक,5,6
30739,zoster,ज़ास्टर,7,6
30740,tabase,तबसे,4,6
30741,chasis,चेसिस,5,6
30742,shauna,शॉना,4,6
30743,baansh,बॉश,3,6
30744,nalish,नालिश,5,6
30745,faayde,फायदे,5,6
30746,ajnabi,अजनबी,5,6
30747,dabhoi,दभोई,4,6
30748,jeetan,जीतेन,5,6
30749,zoomer,जूमर,4,6
30750,chhupa,छुपा,4,6
30751,huzoor,हुज़ूर,6,6
30752,zameen,ज़मीन,4,6
30753,chadar,चादर,4,6
30754,baheej,बहीज,4,6
30755,pyaare,प्यारे,6,6
30756,sabyak,सम्यक,5,6
30757,mujhme,मुझमे,5,6
30758,maujud,मौजूद,5,6
30759,paalak,पाल्क,5,6
30760,palish,पालिश,5,6
30761,vadyal,वद्याल,6,6
30762,sponge,स्पॉन्ज़,7,6
30763,palken,पलकें,5,6
30764,kumble,कुम्बले,7,6
30765,anisha,अनिशा,5,6
30766,zither,ज़िथर,5,6
30767,kalyug,कलयुग,5,6
30768,mehatv,महत्व,5,6
30769,sitara,सितारा,6,6
30770,pleyta,फ्लेता,6,6
30771,sorcha,सोर्चा,6,6
30772,chaahe,चाहे,4,6
30773,darban,दरबान,5,6
30774,kamesh,कामेश,5,6
30775,henman,हेनमैन,6,6
30776,edison,एडीसन,5,6
30777,maardi,मार्डी,6,6
30778,godhra,गोधरा,5,6
30779,banjar,बंजर,4,6
30780,ghumne,घुमने,5,6
30781,kansya,काँस्य,6,6
30782,toufik,तौफीक,5,6
30783,prakop,प्रकोप,6,6
30784,gutika,गुटिका,6,6
30785,mignon,मिग्नोन,7,6
30786,sunwai,सुनवाई,6,6
30787,zircon,जिरकान,6,6
30788,bangla,बंगला,5,6
30789,matlab,मतलब,4,6
30790,kahaan,कहाँ,4,6
30791,toppan,टॉपन,4,6
30792,chalne,चलने,4,6
30793,soneya,सोणेया,6,6
30794,kaisal,कैसल,4,6
30795,visfot,विस्फ़ोट,7,6
30796,shaadi,शादी,4,6
30797,pranto,प्रांतो,7,6
30798,nigaho,निगाहो,6,6
30799,tisara,तीसरा,5,6
30800,aldous,अल्डुअस,7,6
30801,huxley,हक्सले,6,6
30802,mikang,मीकांग,6,6
30803,zobani,जबानी,5,6
30804,murray,मुर्रे,6,6
30805,manish,मनीष,4,6
30806,karein,करें,4,6
30807,mujhko,मुझको,5,6
30808,baskey,बस्के,5,6
30809,deeana,डीआना,5,6
30810,baccho,बच्चों,6,6
30811,deewna,दीवना,5,6
30812,chalte,चलते,4,6
30813,milkha,मिल्खा,6,6
30814,sapnon,सपनों,5,6
30815,strait,स्ट्राइड,8,6
30816,raaste,रास्ते,6,6
30817,paagal,पागल,4,6
30818,ramdev,रामदेव,6,6
30819,iqraar,इक़रार,6,6
30820,haleef,हलीफ,4,6
30821,kabhin,कभीं,4,6
30822,ammrah,अम्मराह,7,6
30823,saleem,सलीम,4,6
30824,wahaan,वहाँ,4,6
30825,jahaan,जहाँ,4,6
30826,betaal,बेताल,5,6
30827,mujhse,मुझसे,5,6
30828,cheese,चीज़,4,6
30829,tujhko,तुझको,5,6
30830,aparup,अपरूप,5,6
30831,bhloom,खिले,4,6
30832,alvida,अलविदा,6,6
30833,kasoor,कसूर,4,6
30834,veriya,वेरिया,6,6
30835,dhalne,ढलने,4,6
30836,falodi,फलोदी,5,6
30837,bairan,बैरन,4,6
30838,lautta,लौटता,5,6
30839,vimiya,विमिय,5,6
30840,sardan,सदर्न,5,6
30841,singon,सींगों,6,6
30842,peisir,पैसिर,5,6
30843,sunaun,सुनाऊँ,6,6
30844,jhumar,झूमर,4,6
30845,banaun,बनाऊँ,5,6
30846,julami,जुलमी,5,6
30847,navala,नवला,4,6
30848,pasare,पसारे,5,6
30849,storms,स्ट्रोम्स,9,6
30850,panama,पनामा,5,6
30851,rakhen,रखें,4,6
30852,pryala,प्रलय,5,6
30853,abhage,अभागे,5,6
30854,hectar,हेक्टेयर,8,6
30855,sajaen,सजाएँ,5,6
30856,todana,तोड़ना,5,6
30857,greece,ग्रीस,5,6
30858,dilaye,दिलाये,6,6
30859,pirpir,पीरपीर,6,6
30860,burush,बुरुश,5,6
30861,mahfil,मह्फ़िल,6,6
30862,aashaa,आशा,3,6
30863,malish,मालिश,5,6
30864,churan,चुराण,5,6
30865,valiye,वालिये,6,6
30866,muharo,मुहरों,6,6
30867,avagam,अवगम,4,6
30868,rimhim,रिमझिम,6,6
30869,geeton,गीतों,5,6
30870,manjur,मंज़ूर,5,6
30871,garabe,गरबे,4,6
30872,akthar,अख़्तर,5,6
30873,mytrii,मैत्री,6,6
30874,manbap,माँबाप,6,6
30875,sadiyo,शादियों,7,6
30876,dhekne,ढेकणे,5,6
30877,vaheed,वहीद,4,6
30878,punici,प्यूनिसी,8,6
30879,chotee,छोटी,4,6
30880,kabilo,कबीलों,6,6
30881,sunati,सुनती,5,6
30882,torjan,टार्ज़न,6,6
30883,vinnee,विन्नी,6,6
30884,kamata,कमाता,5,6
30885,gulfam,गुल्फ़ाम,7,6
30886,dhinoj,धिनोज,5,6
30887,thahro,ठह्रो,5,6
30888,pandey,पांडे,5,6
30889,bhadel,भदेल,4,6
30890,kanika,कनिका,5,6
30891,saugat,सौगात,5,6
30892,kameng,कामेंग,6,6
30893,kazima,कजीमा,5,6
30894,aalhad,आल्हाद,6,6
30895,sajana,सजना,4,6
30896,jhukae,झुकाए,5,6
30897,bhimal,भीमल,4,6
30898,orteig,ऑर्टेग,6,6
30899,lohgad,लोहगढ़,5,6
30900,mallet,मैलेट,5,6
30901,resham,रेशम,4,6
30902,maiden,मैंडन,5,6
30903,ahaten,आहटें,5,6
30904,bujhae,बुझाए,5,6
30905,ashaon,आशाओं,5,6
30906,dusara,दूसरा,5,6
30907,answer,जवाब,4,6
30908,garami,गरमी,4,6
30909,sunani,सुनानी,6,6
30910,foudre,फॉडर,4,6
30911,ganvai,गंवाई,5,6
30912,ulajhi,उलझी,4,6
30913,sacchi,सच्ची,5,6
30914,kyamat,क़यामत,5,6
30915,sanama,सनम,3,6
30916,gunaha,गुनाह,5,6
30917,dubata,डूबता,5,6
30918,phikar,फिकर,4,6
30919,fakata,फ़कत,3,6
30920,bahuta,बहुत,4,6
30921,tinake,तिनके,5,6
30922,callum,कैलम,4,6
30923,jehaji,जहाज़ी,5,6
30924,kadama,कदम,3,6
30925,jagaha,जगह,3,6
30926,sahila,साहिल,5,6
30927,jankar,जानकर,5,6
30928,lutate,लुटते,5,6
30929,dapoti,दपोदी,5,6
30930,aalaap,आलाप,4,6
30931,shaphi,शफी,3,6
30932,modelo,मॉडलों,6,6
30933,tattoo,टैटू,4,6
30934,wakaar,व़कार,5,6
30935,mohiya,मोहिया,6,6
30936,dushit,दूषित,5,6
30937,eagren,एहरेन,5,6
30938,bhujao,भुजाओं,6,6
30939,saaili,शैली,4,6
30940,yadavo,यादवों,6,6
30941,kalika,कालिका,6,6
30942,sagara,सगरा,4,6
30943,sancha,साँचा,5,6
30944,dhalak,धालक,4,6
30945,laurie,लॉरी,4,6
30946,baskin,बस्किन,6,6
30947,robins,रॉबिन्स,7,6
30948,evavik,इवाविक,6,6
30949,bisaro,बिसारो,6,6
30950,zubair,जुबैर,5,6
30951,tukada,टुकड़ा,5,6
30952,sharan,शरण,3,6
30953,janate,जानते,5,6
30954,talabo,तालाबों,7,6
30955,zutshi,ज़ुत्शी,7,6
30956,yatrio,यात्रियों,9,6
30957,kendro,केन्द्रों,9,6
30958,bayana,बयाना,5,6
30959,jenika,जेनिका,6,6
30960,deewan,दिवान,5,6
30961,izahar,इज़हार,5,6
30962,miljul,मिलजुल,6,6
30963,allahu,अल्लाहो,7,6
30964,saluja,सलूजा,5,6
30965,uljahe,उल्जहे,6,6
30966,nesnal,नेशनल,5,6
30967,vaiksh,वैक्स,5,6
30968,dayare,दायरे,5,6
30969,nitamb,नितंब,5,6
30970,janati,जानती,5,6
30971,clarns,क्लारेंस,8,6
30972,maayne,मायने,5,6
30973,tutati,टूटती,5,6
30974,kaaman,कॉमन,4,6
30975,jaengi,जाएंगी,6,6
30976,pahale,पहले,4,6
30977,juliya,जूलिया,6,6
30978,garava,गरवा,4,6
30979,drafts,ड्राफ्ट्‍स,10,6
30980,zurich,ज़ुरिख़,7,6
30981,beliya,बेलिया,6,6
30982,sutiya,सुटिया,6,6
30983,tanate,तानते,5,6
30984,baland,बलन्द,5,6
30985,satyam,सत्यम,5,6
30986,rutaba,रुतबा,5,6
30987,manate,मानते,5,6
30988,binder,बाइंडर,6,6
30989,chedun,छेड़ूँ,5,6
30990,phagan,फागन,4,6
30991,darana,डराना,5,6
30992,arissa,एरिसा,5,6
30993,shumbh,शुंभ,4,6
30994,siriya,सीरिया,6,6
30995,abijit,अब्जित,6,6
30996,monish,मोनिश,5,6
30997,achche,अच्छे,5,6
30998,ladana,लड़ाना,5,6
30999,toront,टॉरेंट,6,6
31000,nilesh,निलेश,5,6
31001,etabar,एतबार,5,6
31002,prerak,प्रेरक,6,6
31003,davaon,दवाओं,5,6
31004,adalto,अदालतों,7,6
31005,tanana,तानाना,6,6
31006,anugya,अनुह्या,7,6
31007,salish,सालिश,5,6
31008,shinto,शिन्तो,6,6
31009,paisla,फैसला,5,6
31010,kisase,किससे,5,6
31011,pharmi,फर्मी,5,6
31012,choron,चोरों,5,6
31013,sonaar,सोनार,5,6
31014,paydar,पेडर,4,6
31015,dikhai,दिखाई,5,6
31016,screym,स्क्रेम,7,6
31017,qatare,क़तरे,4,6
31018,yavari,यावरी,5,6
31019,warnan,वर्नन,5,6
31020,lezard,लेज़ार्ड,8,6
31021,yaqini,यक़ीनी,5,6
31022,freres,फ़्रेरेस,8,6
31023,sanket,संकेत,5,6
31024,bhinna,भिन्न,5,6
31025,lapata,लापता,5,6
31026,chukar,छूकर,4,6
31027,bajane,बजने,4,6
31028,ghusse,गुस्से,6,6
31029,kamosh,ख़ामोश,5,6
31030,banega,बनेगा,5,6
31031,bhulen,भूलें,5,6
31032,bhujha,भुझा,4,6
31033,shamen,शम्में,6,6
31034,bekudi,बेख़ुदी,6,6
31035,oracha,ओरछा,4,6
31036,everly,एवरली,5,6
31037,sowani,सोवानी,6,6
31038,sumnah,सुमनाह,6,6
31039,dukane,दुकानें,7,6
31040,uttari,उत्तरी,6,6
31041,haider,हैदर,4,6
31042,enrico,एनरिको,6,6
31043,lipati,लिपटी,5,6
31044,makhan,माखन,4,6
31045,vestaa,वेस्टा,6,6
31046,bangle,बंगले,5,6
31047,chubha,चुभा,4,6
31048,chilam,चिलम,4,6
31049,tamaku,तमाकू,5,6
31050,callen,कैलेन,5,6
31051,chhapa,छपा,3,6
31052,adaada,अदाअदा,6,6
31053,kategi,कटेगी,5,6
31054,mantra,मंत्र,5,6
31055,balati,बलती,4,6
31056,langar,लंगर,4,6
31057,haidak,हैडॉक,5,6
31058,niryan,निरयण,5,6
31059,lijiye,लीजिये,6,6
31060,copran,कोप्रन,6,6
31061,mahaka,महका,4,6
31062,bachne,बचने,4,6
31063,vendom,वेन्डम,6,6
31064,naseen,नसीन,4,6
31065,murden,मुर्दे,6,6
31066,merlyn,मर्लिन,6,6
31067,paitra,पवित्र,6,6
31068,hamtum,हमतुम,5,6
31069,ghumad,घुमड़,4,6
31070,barbas,बरबस,4,6
31071,charas,चरस,3,6
31072,shyamu,श्यामू,6,6
31073,yauvan,यौवन,4,6
31074,altyre,अल्टायर,7,6
31075,khilan,खिलन,4,6
31076,balvan,बलवान,5,6
31077,purvon,पुर्वो,6,6
